0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,201,5,0
0,0,0,0,0,0,159,3,4,0
0,0,0,0,0,3,123,4,4,0
0,0,0,0,3,126,0,3,0,0
0,0,0,0,4,153,3,0,0,0
0,0,0,4,131,4,0,0,0,0
0,0,0,0,4,153,4,0,0,0
0,0,0,0,3,112,3,0,0,0
0,0,0,0,3,127,3,0,0,0
0,0,0,2,124,3,0,0,0,0
0,0,0,4,206,2,0,0,0,0
0,0,0,3,122,4,0,0,0,0
0,0,0,0,3,111,4,0,0,0
0,0,0,0,4,4,0,0,0,0
